Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-29 00:00:00-05:00,29.19690563446428,29.396043517244966,28.760329739804572,28.783306121826172,34165726,0.0,0.0
2020-01-30 00:00:00-05:00,28.70593820115007,28.760100524793142,28.38870128967074,28.682723999023438,32316589,0.360531,0.0
2020-01-31 00:00:00-05:00,28.582133362548237,28.97674049317973,28.5511821366812,28.81425666809082,33894005,0.0,0.0
2020-02-03 00:00:00-05:00,28.98448913094843,29.43326181617158,28.860687302171026,29.023174285888672,20875735,0.0,0.0
2020-02-04 00:00:00-05:00,29.464202851897785,29.5880015399033,29.116017875261477,29.162443161010742,31150865,0.0,0.0
2020-02-05 00:00:00-05:00,29.286237121355928,29.84333423843767,29.263026037722643,29.53383445739746,29443490,0.0,0.0
2020-02-06 00:00:00-05:00,29.742747595152913,29.789172874876733,29.425510776197118,29.603471755981445,21047748,0.0,0.0
2020-02-07 00:00:00-05:00,29.68084886126834,29.711796974386424,29.34813797931827,29.440988540649414,21903596,0.0,0.0
2020-02-10 00:00:00-05:00,29.564794675010493,29.572531705242252,29.185658416729613,29.255294799804688,19998385,0.0,0.0
2020-02-11 00:00:00-05:00,29.317197978572608,29.502896041631022,29.216610361128307,29.47194480895996,16027335,0.0,0.0
2020-02-12 00:00:00-05:00,29.471942212844983,29.549318732212054,29.18565655756051,29.201133728027344,22944315,0.0,0.0
2020-02-13 00:00:00-05:00,29.07732400273981,29.07732400273981,28.54344109720763,28.574392318725586,22099745,0.0,0.0
2020-02-14 00:00:00-05:00,28.60535178102463,28.65951410693373,28.17979331544407,28.24942970275879,21006747,0.0,0.0
2020-02-18 00:00:00-05:00,28.280372274342092,28.37322284652879,28.063726124221155,28.1024112701416,17988513,0.0,0.0
2020-02-19 00:00:00-05:00,28.16430585272812,28.24168235346422,28.017296101108446,28.03277015686035,17750941,0.0,0.0
2020-02-20 00:00:00-05:00,27.630429633939883,27.901241230242523,27.398306297391635,27.738754272460938,42953135,0.0,0.0
2020-02-21 00:00:00-05:00,27.669111928895386,27.715537208394665,27.491150949971797,27.638160705566406,32425256,0.0,0.0
2020-02-24 00:00:00-05:00,27.112014965995378,27.390563533740156,26.771567062194915,26.825729370117188,37969296,0.0,0.0
2020-02-25 00:00:00-05:00,26.833470696886526,26.87989598411257,26.082938404863636,26.253162384033203,41878898,0.0,0.0
2020-02-26 00:00:00-05:00,26.493020777801544,27.243553014277616,26.322796811230234,26.86441993713379,47920005,0.0,0.0
2020-02-27 00:00:00-05:00,26.647771502655388,27.630427077179633,26.38469696044922,26.38469696044922,55444827,0.0,0.0
2020-02-28 00:00:00-05:00,25.912713336461564,26.260896733142502,25.16991814962337,25.858551025390625,66057447,0.0,0.0
2020-03-02 00:00:00-05:00,26.23768793401331,27.04238253063495,25.881764366741784,26.98822021484375,42034469,0.0,0.0
2020-03-03 00:00:00-05:00,27.220341738626473,27.684588351322596,26.198997946299553,26.539445877075195,46174475,0.0,0.0
2020-03-04 00:00:00-05:00,27.15844745872773,28.21073956213837,27.042385783925244,28.16431427001953,38712155,0.0,0.0
2020-03-05 00:00:00-05:00,27.584002422306042,27.994089858555075,27.204869324890392,27.436992645263672,35096303,0.0,0.0
2020-03-06 00:00:00-05:00,26.84894000002995,27.212602093063122,26.400170598969908,27.096540451049805,40931036,0.0,0.0
2020-03-09 00:00:00-04:00,25.889498801103624,26.841203023025717,25.65737551663596,26.12162208557129,43183856,0.0,0.0
2020-03-10 00:00:00-04:00,26.748359941074188,26.817996315581244,25.541318042659473,26.76383399963379,40548329,0.0,0.0
2020-03-11 00:00:00-04:00,26.12162726560405,26.21447784219913,24.49676239661842,24.891372680664062,65350213,0.0,0.0
2020-03-12 00:00:00-04:00,23.583745315675444,24.759837691577584,23.212347641417157,23.22782325744629,62731445,0.0,0.0
2020-03-13 00:00:00-04:00,24.194999867709747,25.44072836648412,23.390303778859362,25.309192657470703,60553038,0.0,0.0
2020-03-16 00:00:00-04:00,23.165917894554166,24.9764805035518,22.941531631057707,23.35161590576172,50995050,0.0,0.0
2020-03-17 00:00:00-04:00,24.481285715694224,25.26276922019515,23.668854094335583,24.883634567260742,54220606,0.0,0.0
2020-03-18 00:00:00-04:00,23.808127111637987,25.23181818491096,23.45220512106691,25.038381576538086,43884976,0.0,0.0
2020-03-19 00:00:00-04:00,24.93005713325842,24.95326977531158,23.220081982592713,23.537317276000977,59820929,0.0,0.0
2020-03-20 00:00:00-04:00,23.428990291056117,23.730751496374662,22.368959891645527,22.446334838867188,52488989,0.0,0.0
2020-03-23 00:00:00-04:00,22.252899842941517,22.887370411332963,21.572003991791952,22.043989181518555,52853041,0.0,0.0
2020-03-24 00:00:00-04:00,22.833209464483847,23.25103081229923,22.361225802045286,22.980220794677734,44466784,0.0,0.0
2020-03-25 00:00:00-04:00,22.825472486333332,23.769441368811517,22.43859925401707,23.01890754699707,44601275,0.0,0.0
2020-03-26 00:00:00-04:00,23.127231653790552,24.752094728126046,23.119493069883646,24.566396713256836,43269967,0.0,0.0
2020-03-27 00:00:00-04:00,23.831337440147944,24.558656963774517,23.72301282553496,23.90871238708496,38290344,0.0,0.0
2020-03-30 00:00:00-04:00,24.024780175636067,25.4175202438207,24.024780175636067,25.27824592590332,29943508,0.0,0.0
2020-03-31 00:00:00-04:00,25.069330107212878,25.53357670180111,24.94553143012115,25.255029678344727,29466151,0.0,0.0
2020-04-01 00:00:00-04:00,24.697932418248964,24.976480996047037,24.39617275521293,24.566396713256836,26709625,0.0,0.0
2020-04-02 00:00:00-04:00,24.68246066621954,25.533578980420437,24.56639900721513,25.432992935180664,27186876,0.0,0.0
2020-04-03 00:00:00-04:00,25.247294542685975,26.222214702168003,25.247294542685975,26.028778076171875,32837370,0.0,0.0
2020-04-06 00:00:00-04:00,26.245422911508843,27.003692162318316,26.13709828839483,26.74835777282715,40503217,0.0,0.0
2020-04-07 00:00:00-04:00,27.081069875295643,27.2126055902178,25.990088122474052,26.005563735961914,24226295,0.0,0.0
2020-04-08 00:00:00-04:00,26.29958467250132,26.926318201118644,25.874024773101027,26.771568298339844,25523980,0.0,0.0
2020-04-09 00:00:00-04:00,27.104279178296434,27.676850396256686,26.965003332555852,27.382827758789062,30648107,0.0,0.0
2020-04-13 00:00:00-04:00,27.823860752874772,27.839337921168376,26.86441942414709,27.189390182495117,18270141,0.0,0.0
2020-04-14 00:00:00-04:00,27.80064886738927,28.342271967373602,27.34413930211184,28.19525909423828,21845309,0.0,0.0
2020-04-15 00:00:00-04:00,27.901236556310373,28.032772262056167,27.52983741345543,27.831600189208984,21312196,0.0,0.0
2020-04-16 00:00:00-04:00,27.947664032125555,28.055988661004626,27.52983957473807,27.761962890625,20657451,0.0,0.0
2020-04-17 00:00:00-04:00,28.24169182442108,28.628562013886793,27.939928970131902,28.55892562866211,24404843,0.0,0.0
2020-04-20 00:00:00-04:00,28.14883896125868,28.558923319974518,27.916715621948242,27.916715621948242,22530620,0.0,0.0
2020-04-21 00:00:00-04:00,27.68458587176022,27.80064751453922,27.36735216662552,27.560787200927734,23975233,0.0,0.0
2020-04-22 00:00:00-04:00,28.59760651526533,28.628554629164658,27.94766190250565,28.048246383666992,20182624,0.0,0.0
2020-04-23 00:00:00-04:00,28.071464807694127,28.938058792213855,28.071464807694127,28.38869857788086,20185365,0.0,0.0
2020-04-24 00:00:00-04:00,28.504758168300953,28.961267771725336,28.45833599384188,28.922582626342773,17353794,0.0,0.0
2020-04-27 00:00:00-04:00,29.085072253758412,29.82012741571997,29.06959508318845,29.65764045715332,23394057,0.0,0.0
2020-04-28 00:00:00-04:00,30.214738289602703,30.346274020533194,28.92258584813467,29.332670211791992,35666728,0.0,0.0
2020-04-29 00:00:00-04:00,29.75822485557086,29.82786122716039,29.177916574010222,29.495153427124023,26518535,0.0,0.0
2020-04-30 00:00:00-04:00,29.40230616864929,29.79691646674502,28.90710826082563,29.68085479736328,29450973,0.0,0.0
2020-05-01 00:00:00-04:00,29.28624144372214,29.355877815887943,28.930319442884716,29.123754501342773,22679867,0.0,0.0
2020-05-04 00:00:00-04:00,29.092793481323287,29.340393881551552,28.945783757457093,29.1082706451416,19893512,0.0,0.0
2020-05-05 00:00:00-04:00,30.0290441487034,30.067729303433087,29.61122270069612,29.796920776367188,24123952,0.0,0.0
2020-05-06 00:00:00-04:00,30.152842865817444,30.183794100590717,29.796920776367188,29.796920776367188,24047432,0.0,0.0
2020-05-07 00:00:00-04:00,30.015715733464493,30.078235094925617,28.827904421563346,28.882606506347656,33546080,0.360531,0.0
2020-05-08 00:00:00-04:00,29.109232368232846,29.210822414941084,28.94512609477937,29.085786819458008,19893618,0.0,0.0
2020-05-11 00:00:00-04:00,29.109224480750633,29.85942214041134,29.038894137468134,29.773460388183594,25620421,0.0,0.0
2020-05-12 00:00:00-04:00,29.789097338969427,29.88287010012727,29.179560252477952,29.195188522338867,19335314,0.0,0.0
2020-05-13 00:00:00-04:00,29.156116237425202,29.242074858905184,28.593467133583328,28.95293617248535,24596882,0.0,0.0
2020-05-14 00:00:00-04:00,28.75757648967628,29.664063319325184,28.741948218990736,29.6328067779541,22362507,0.0,0.0
2020-05-15 00:00:00-04:00,29.664067178899696,29.828173468427156,29.218639412459915,29.50777816772461,25460002,0.0,0.0
2020-05-18 00:00:00-04:00,29.961020936529845,30.054793707712875,29.406185877226857,29.75002670288086,22635177,0.0,0.0
2020-05-19 00:00:00-04:00,29.578103767565203,29.710950348240758,29.156118478247777,29.44525718688965,19476234,0.0,0.0
2020-05-20 00:00:00-04:00,29.656250056441824,29.851616013728577,29.343668923572647,29.406185150146484,17504200,0.0,0.0
2020-05-21 00:00:00-04:00,29.35929327992467,29.421809498162542,28.952936290382436,29.117042541503906,17652181,0.0,0.0
2020-05-22 00:00:00-04:00,28.999827053683962,29.32803958777644,28.88260874036414,29.304594039916992,15781226,0.0,0.0
2020-05-26 00:00:00-04:00,29.421812080016075,29.5937324807548,29.265519949710207,29.29677963256836,23260094,0.0,0.0
2020-05-27 00:00:00-04:00,29.234256744384766,29.33584676302398,28.890416021291824,29.234256744384766,25904158,0.0,0.0
2020-05-28 00:00:00-04:00,29.570292001082365,30.039165280546253,29.476516088392525,29.83598518371582,22521767,0.0,0.0
2020-05-29 00:00:00-04:00,29.906317724191442,30.031350175748155,29.367110956613352,29.843801498413086,48333067,0.0,0.0
2020-06-01 00:00:00-04:00,27.741682872538345,27.921417414854666,27.280623742511782,27.710426330566406,76884979,0.0,0.0
2020-06-02 00:00:00-04:00,27.765130578803223,28.2574462890625,27.54632220002452,28.2574462890625,42690900,0.0,0.0
2020-06-03 00:00:00-04:00,28.359036342351587,28.4528122595404,27.77294471490349,28.2574462890625,38751996,0.0,0.0
2020-06-04 00:00:00-04:00,27.905787835022952,28.359032808298295,27.897973699896472,28.14022445678711,27013388,0.0,0.0
2020-06-05 00:00:00-04:00,28.31996420424041,28.51533018633807,28.038639577934454,28.124601364135742,36705655,0.0,0.0
2020-06-08 00:00:00-04:00,27.97611464641123,28.60127993918954,27.882341894789292,28.59346580505371,30194149,0.0,0.0
2020-06-09 00:00:00-04:00,28.523140826382825,28.6481732800821,28.26525864138454,28.296518325805664,21675088,0.0,0.0
2020-06-10 00:00:00-04:00,28.413731735220487,28.484062085527178,28.046445431188545,28.06989097595215,29557217,0.0,0.0
2020-06-11 00:00:00-04:00,27.819828082887916,27.882344303366924,26.006849834016013,26.022478103637695,63166642,0.0,0.0
2020-06-12 00:00:00-04:00,26.63201500126985,26.647643271708073,25.827115085806962,26.374135971069336,37902472,0.0,0.0
2020-06-15 00:00:00-04:00,26.022484215254632,26.35069680634734,25.600498842416165,26.069372177124023,36247482,0.0,0.0
2020-06-16 00:00:00-04:00,26.24910241860156,26.53824270780051,25.569236509555452,26.10062599182129,55616945,0.0,0.0
2020-06-17 00:00:00-04:00,26.249106211903023,26.38976852365279,26.038113529776606,26.225662231445312,27509822,0.0,0.0
2020-06-18 00:00:00-04:00,25.99903754398668,26.155328106273913,25.772415050423003,25.97559356689453,32278855,0.0,0.0
2020-06-19 00:00:00-04:00,26.3272493726149,26.36632319271373,25.88181850626313,26.116256713867188,43986266,0.0,0.0
2020-06-22 00:00:00-04:00,26.04592477361482,26.06936875146885,25.71771379664731,25.874004364013672,23332503,0.0,0.0
2020-06-23 00:00:00-04:00,25.944335826292882,25.983409648037938,25.584866720615132,25.60831069946289,37690408,0.0,0.0
2020-06-24 00:00:00-04:00,25.561422230416248,25.577050501044024,25.00658720320529,25.15506362915039,30817695,0.0,0.0
2020-06-25 00:00:00-04:00,25.092548464876817,25.30354269523685,24.873741669869037,25.256654739379883,27418651,0.0,0.0
2020-06-26 00:00:00-04:00,25.201953800932245,25.22539777993335,24.70182238989301,25.0378475189209,42153992,0.0,0.0
2020-06-29 00:00:00-04:00,25.366057301646272,25.530161994667743,25.16287879090847,25.5067195892334,23956261,0.0,0.0
2020-06-30 00:00:00-04:00,25.420757554122737,25.69426640340704,25.186320948737308,25.553604125976562,25451676,0.0,0.0
2020-07-01 00:00:00-04:00,26.99148379472184,26.99148379472184,26.35069172244757,26.366321563720703,73503009,0.0,0.0
2020-07-02 00:00:00-04:00,27.05399909188211,27.23373361989246,26.60075727541687,26.968040466308594,45270881,0.0,0.0
2020-07-06 00:00:00-04:00,27.311881252587263,27.34313779207134,26.866450429000736,26.968040466308594,27150935,0.0,0.0
2020-07-07 00:00:00-04:00,26.60857336976987,26.843010001133813,26.5382430087592,26.592945098876953,25148018,0.0,0.0
2020-07-08 00:00:00-04:00,26.57731291274361,26.85863749059391,26.233473682144187,26.374135971069336,24256545,0.0,0.0
2020-07-09 00:00:00-04:00,26.35850856909946,26.475726885233193,25.86618975614225,26.14751434326172,20363702,0.0,0.0
2020-07-10 00:00:00-04:00,26.303803081001412,26.60075748944712,26.170956503140594,26.4366512298584,24459019,0.0,0.0
2020-07-13 00:00:00-04:00,27.139961187163998,27.913601394636583,26.975854926914092,27.515058517456055,56569129,0.0,0.0
2020-07-14 00:00:00-04:00,27.640091495332143,27.679162166473116,27.25717692420626,27.53068733215332,32854129,0.0,0.0
2020-07-15 00:00:00-04:00,28.12459705185595,28.132411187222853,27.718240018829356,27.913602828979492,26294454,0.0,0.0
2020-07-16 00:00:00-04:00,27.8198299407959,27.851086482126682,27.554133629521754,27.8198299407959,18421812,0.0,0.0
2020-07-17 00:00:00-04:00,28.02300705803667,28.39029341488322,27.921417014100864,28.327774047851562,23347365,0.0,0.0
2020-07-20 00:00:00-04:00,29.29678020095058,29.39837024471995,28.382476091011267,28.52313995361328,36815693,0.0,0.0
2020-07-21 00:00:00-04:00,28.866983478491566,28.976387667925213,28.538770910190628,28.67161750793457,23588520,0.0,0.0
2020-07-22 00:00:00-04:00,29.875061226270756,30.265790035548378,29.320226128576962,30.1329402923584,90705554,0.0,0.0
2020-07-23 00:00:00-04:00,30.656513318267262,30.804988165311364,29.83598202410649,30.015716552734375,59639536,0.0,0.0
2020-07-24 00:00:00-04:00,29.718765180266132,29.812541087643517,29.171747432544656,29.42962646484375,33870501,0.0,0.0
2020-07-27 00:00:00-04:00,29.19518971618289,29.499959842887396,29.093602815940518,29.335853576660156,27640307,0.0,0.0
2020-07-28 00:00:00-04:00,30.117304494800162,30.742469805045392,29.742207193848287,30.49240493774414,56393954,0.0,0.0
2020-07-29 00:00:00-04:00,30.71121229988364,30.82843059548643,30.04697319680648,30.67995262145996,37033660,0.0,0.0
2020-07-30 00:00:00-04:00,30.206498530332304,30.727300557341575,30.14337130033429,30.569480895996094,32273796,0.360531,0.0
2020-07-31 00:00:00-04:00,30.206502339112372,30.577375258702183,29.875081960307874,30.36431884765625,28472124,0.0,0.0
2020-08-03 00:00:00-04:00,30.46690630606951,30.50636202539282,30.159160578912694,30.261743545532227,31036400,0.0,0.0
2020-08-04 00:00:00-04:00,30.230173391689714,30.522138052450014,30.056572696840316,30.29330062866211,29448549,0.0,0.0
2020-08-05 00:00:00-04:00,30.356425851446474,30.4037720692096,30.088135905290496,30.34064483642578,24292697,0.0,0.0
2020-08-06 00:00:00-04:00,30.59315472992082,30.85355734945891,30.103917867281165,30.198610305786133,20922111,0.0,0.0
2020-08-07 00:00:00-04:00,30.222280878368483,30.47478980950377,30.111807427821535,30.34064483642578,23097251,0.0,0.0
2020-08-10 00:00:00-04:00,30.4195551026069,30.50635703638223,30.190717678818995,30.29330062866211,19964552,0.0,0.0
2020-08-11 00:00:00-04:00,30.42744216163736,30.443226348617237,29.725152126512924,29.819841384887695,21326847,0.0,0.0
2020-08-12 00:00:00-04:00,29.851415721672108,30.41956096389476,29.835631529861743,30.245960235595703,19957595,0.0,0.0
2020-08-13 00:00:00-04:00,30.040785519247837,30.127584262519026,29.890856379251375,30.119693756103516,15340021,0.0,0.0
2020-08-14 00:00:00-04:00,29.993442240582926,30.293297377192776,29.930315010386167,30.03289794921875,12901276,0.0,0.0
2020-08-17 00:00:00-04:00,30.01712506567163,30.30908660147806,29.946104136349323,30.261743545532227,17494187,0.0,0.0
2020-08-18 00:00:00-04:00,30.340653915720697,30.34854442559224,30.11970694850948,30.269636154174805,10846398,0.0,0.0
2020-08-19 00:00:00-04:00,30.36431263714989,30.466895567612724,30.08024171079229,30.190711975097656,15690055,0.0,0.0
2020-08-20 00:00:00-04:00,30.127596134200708,30.608945769526386,30.088143586577022,30.553709030151367,21957455,0.0,0.0
2020-08-21 00:00:00-04:00,30.703627959259673,30.774648873969255,30.43533800662747,30.679956436157227,25467170,0.0,0.0
2020-08-24 00:00:00-04:00,30.79043038262628,30.806211398280716,30.411663798011546,30.648391723632812,25011947,0.0,0.0
2020-08-25 00:00:00-04:00,30.387993457997766,30.427445998670347,29.94609962085444,30.30908203125,26221201,0.0,0.0
2020-08-26 00:00:00-04:00,30.135482607596668,30.198609841395502,29.717260321215388,30.025009155273438,24083689,0.0,0.0
2020-08-27 00:00:00-04:00,29.9539864456373,29.98555164699519,29.733042726935725,29.875078201293945,22156556,0.0,0.0
2020-08-28 00:00:00-04:00,29.88297603540953,30.03290522639377,29.512103071550925,29.914541244506836,32830519,0.0,0.0
2020-08-31 00:00:00-04:00,29.859297093286038,30.001332567198645,29.591003987038906,29.819841384887695,30032465,0.0,0.0
2020-09-01 00:00:00-04:00,29.819844703006986,29.84351939976069,28.80980574084783,29.101770401000977,36145560,0.0,0.0
2020-09-02 00:00:00-04:00,29.014967692555196,29.433186815221948,28.72300304019903,29.354278564453125,29068688,0.0,0.0
2020-09-03 00:00:00-04:00,29.48843173178158,29.583124197162082,28.4862830260965,28.723011016845703,35956788,0.0,0.0
2020-09-04 00:00:00-04:00,28.794021613471937,28.90449505918199,28.304781614941575,28.691438674926758,26872257,0.0,0.0
2020-09-08 00:00:00-04:00,28.82558481327958,28.888712045864263,28.154856777304445,28.352128982543945,26736818,0.0,0.0
2020-09-09 00:00:00-04:00,28.63620289867085,28.920277029501218,28.517838941883284,28.54940414428711,27490533,0.0,0.0
2020-09-10 00:00:00-04:00,28.56519081491731,28.659880095474804,28.075950703347285,28.131187438964844,21650741,0.0,0.0
2020-09-11 00:00:00-04:00,28.202205672855747,28.494170373891812,27.973371390202015,28.462608337402344,24109301,0.0,0.0
2020-09-14 00:00:00-04:00,28.691443631240087,29.622574400758253,28.628316390315252,29.204355239868164,29565543,0.0,0.0
2020-09-15 00:00:00-04:00,29.346387203736878,29.472641670378064,29.046532052288793,29.16489601135254,22003726,0.0,0.0
2020-09-16 00:00:00-04:00,29.417403975443964,29.44107867009737,28.97551335675842,29.022859573364258,22208412,0.0,0.0
2020-09-17 00:00:00-04:00,29.02285844315059,29.17278442174616,28.84136409111251,29.054420471191406,17894390,0.0,0.0
2020-09-18 00:00:00-04:00,29.022861108029378,29.25169535043939,28.857150927497045,28.904497146606445,31694623,0.0,0.0
2020-09-21 00:00:00-04:00,28.699326979923725,28.786128897478637,27.918125585432847,28.42314338684082,26608968,0.0,0.0
2020-09-22 00:00:00-04:00,28.257439558132948,28.667771372705595,28.202202827148277,28.60464096069336,22727297,0.0,0.0
2020-09-23 00:00:00-04:00,28.675659595846884,28.707224802829952,28.383698087936267,28.40736961364746,23102521,0.0,0.0
2020-09-24 00:00:00-04:00,28.367909229415893,28.43892696756313,28.044382567766945,28.21798324584961,20859925,0.0,0.0
2020-09-25 00:00:00-04:00,28.044386885733864,28.525733285034296,28.028605868760458,28.44682502746582,14365598,0.0,0.0
2020-09-28 00:00:00-04:00,28.533623382819673,28.86504377069953,28.533623382819673,28.71511459350586,15044269,0.0,0.0
2020-09-29 00:00:00-04:00,28.74668319039691,28.833481965440736,28.431043782033363,28.54151725769043,13512491,0.0,0.0
2020-09-30 00:00:00-04:00,28.620428113693155,29.16490179889259,28.604643922704952,28.959735870361328,22629275,0.0,0.0
2020-10-01 00:00:00-04:00,29.12543897491256,29.267477622943797,28.53361920653472,28.699329376220703,22520396,0.0,0.0
2020-10-02 00:00:00-04:00,28.45471304459151,28.928168893951668,28.431038348502803,28.70722198486328,21461759,0.0,0.0
2020-10-05 00:00:00-04:00,28.82558677488561,29.101770419176276,28.675657604356033,28.999187469482422,19400029,0.0,0.0
2020-10-06 00:00:00-04:00,29.196464429627223,29.22013913024046,28.478390010558073,28.54151725769043,25233392,0.0,0.0
2020-10-07 00:00:00-04:00,28.61254077746468,28.872940298875015,28.4310463562368,28.778247833251953,22160034,0.0,0.0
2020-10-08 00:00:00-04:00,28.880821785108957,29.338496604783618,28.809804044432113,29.10965919494629,17857395,0.0,0.0
2020-10-09 00:00:00-04:00,29.062314213561294,29.291151633135904,28.872932506130955,29.030752182006836,23667465,0.0,0.0
2020-10-12 00:00:00-04:00,28.959728041667262,29.338494587062986,28.77823686233003,29.054420471191406,19413837,0.0,0.0
2020-10-13 00:00:00-04:00,28.93606059867359,29.299043008504142,28.90449856618465,29.117551803588867,21543233,0.0,0.0
2020-10-14 00:00:00-04:00,29.20435296250478,29.433187210074347,28.857151578142307,29.085988998413086,22120298,0.0,0.0
2020-10-15 00:00:00-04:00,28.904498130987566,28.991296891726567,28.73089743680832,28.841367721557617,16089205,0.0,0.0
2020-10-16 00:00:00-04:00,29.251697432491575,30.08024839412713,29.212244891009906,29.94610023498535,42993503,0.0,0.0
2020-10-19 00:00:00-04:00,30.316970147689307,30.656280971403987,29.701475726450965,29.827730178833008,31931352,0.0,0.0
2020-10-20 00:00:00-04:00,29.882975550470086,29.898759741113437,29.472646875074066,29.583120346069336,22384852,0.0,0.0
2020-10-21 00:00:00-04:00,29.472647226481364,29.551555489832406,29.243809772791497,29.259593963623047,18984859,0.0,0.0
2020-10-22 00:00:00-04:00,29.25959183561512,29.646245787886286,29.220136120458317,29.5357723236084,19243616,0.0,0.0
2020-10-23 00:00:00-04:00,29.93031985706999,30.206503516841938,29.70937292925243,30.127592086791992,30557884,0.0,0.0
2020-10-26 00:00:00-04:00,29.882976227351147,30.001340209998343,29.575230507008776,29.92243194580078,33783124,0.0,0.0
2020-10-27 00:00:00-04:00,29.22802662894939,30.080249136506772,29.093881639198287,29.5357723236084,36851529,0.0,0.0
2020-10-28 00:00:00-04:00,29.038641410335575,29.29904084999039,27.87078284025724,27.973365783691406,33857537,0.0,0.0
2020-10-29 00:00:00-04:00,27.99704164774009,28.12329613337498,27.30263880404665,27.839221954345703,27545341,0.0,0.0
2020-10-30 00:00:00-04:00,27.80765997344931,28.036497418871342,27.49202058604576,27.997041702270508,25631067,0.0,0.0
2020-11-02 00:00:00-05:00,28.352131620710114,28.604640574544803,28.044385936636424,28.58885955810547,21430666,0.0,0.0
2020-11-03 00:00:00-05:00,28.746677816930532,28.89660381108183,28.470494179413436,28.557292938232422,21636617,0.0,0.0
2020-11-04 00:00:00-05:00,29.243810775154845,30.08025235523321,29.164902509099136,29.456867218017578,40870536,0.0,0.0
